user_id,plan_price,will_churn_14d,week_start,active_days_week,total_minutes_week,sessions_week,payment_attempts_week,payment_failures_week
U000747,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000748,499.0,0,2026-01-26,3.0,185.11,13.0,0.0,0.0
U000749,799.0,0,2026-01-26,3.0,100.88,8.0,0.0,0.0
U000750,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000751,299.0,0,2026-01-26,2.0,33.52,3.0,0.0,0.0
U000752,799.0,0,2026-01-26,2.0,44.42,5.0,0.0,0.0
U000753,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000754,299.0,0,2026-01-26,3.0,76.58,4.0,0.0,0.0
U000755,299.0,0,2026-01-26,1.0,7.66,1.0,0.0,0.0
U000756,799.0,0,2026-01-26,3.0,108.9,9.0,0.0,0.0
U000757,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000758,299.0,0,2026-01-26,2.0,63.17,2.0,0.0,0.0
U000759,299.0,0,2026-01-26,4.0,146.26,6.0,0.0,0.0
U000760,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000761,499.0,0,2026-01-26,4.0,160.28,17.0,0.0,0.0
U000762,499.0,0,2026-01-26,4.0,149.09,11.0,0.0,0.0
U000763,799.0,0,2026-01-26,3.0,168.11,11.0,0.0,0.0
U000764,299.0,0,2026-01-26,2.0,17.65,5.0,0.0,0.0
U000765,299.0,0,2026-01-26,3.0,70.16,4.0,0.0,0.0
U000766,299.0,0,2026-01-26,3.0,108.53,6.0,0.0,0.0
U000767,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000768,299.0,0,2026-01-26,2.0,59.47,2.0,0.0,0.0
U000769,499.0,0,2026-01-26,1.0,14.93,1.0,0.0,0.0
U000770,299.0,0,2026-01-26,1.0,16.48,1.0,0.0,0.0
U000771,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000772,299.0,1,2026-01-26,2.0,32.38,4.0,0.0,0.0
U000773,799.0,0,2026-01-26,4.0,129.75,8.0,0.0,0.0
U000774,499.0,0,2026-01-26,3.0,90.61,5.0,0.0,0.0
U000775,499.0,0,2026-01-26,2.0,74.69999999999999,2.0,0.0,0.0
U000776,799.0,1,2026-01-26,1.0,36.99,1.0,0.0,0.0
U000777,299.0,0,2026-01-26,4.0,291.53,10.0,0.0,0.0
U000778,499.0,0,2026-01-26,2.0,65.38,5.0,0.0,0.0
U000779,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000780,299.0,0,2026-01-26,2.0,30.05,2.0,0.0,0.0
U000781,499.0,0,2026-01-26,3.0,99.37,8.0,0.0,0.0
U000782,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000783,299.0,0,2026-01-26,4.0,213.33,19.0,0.0,0.0
U000784,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000785,299.0,0,2026-01-26,2.0,66.27,6.0,0.0,0.0
U000786,299.0,0,2026-01-26,1.0,49.93,4.0,0.0,0.0
U000787,299.0,0,2026-01-26,2.0,35.209999999999994,4.0,0.0,0.0
U000788,499.0,0,2026-01-26,3.0,148.11,8.0,0.0,0.0
U000789,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000790,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000791,499.0,0,2026-01-26,5.0,93.95,9.0,0.0,0.0
U000792,499.0,0,2026-01-26,1.0,11.62,1.0,0.0,0.0
U000793,799.0,0,2026-01-26,3.0,163.14,8.0,0.0,0.0
U000794,499.0,0,2026-01-26,4.0,101.95,6.0,0.0,0.0
U000795,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000796,299.0,0,2026-01-26,3.0,57.83,5.0,0.0,0.0
U000797,799.0,0,2026-01-26,5.0,195.49,11.0,0.0,0.0
U000798,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000799,299.0,0,2026-01-26,3.0,83.28,5.0,0.0,0.0
U000800,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000801,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000802,299.0,0,2026-01-26,3.0,78.94999999999999,6.0,0.0,0.0
U000803,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000804,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000805,299.0,0,2026-01-26,2.0,51.15,2.0,0.0,0.0
U000806,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000807,499.0,0,2026-01-26,1.0,14.99,1.0,0.0,0.0
U000808,299.0,0,2026-01-26,2.0,62.4,4.0,0.0,0.0
U000809,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000810,499.0,0,2026-01-26,2.0,36.34,4.0,0.0,0.0
U000811,799.0,0,2026-01-26,2.0,81.1,2.0,0.0,0.0
U000812,299.0,0,2026-01-26,1.0,17.2,1.0,0.0,0.0
U000813,299.0,0,2026-01-26,1.0,15.48,2.0,0.0,0.0
U000814,499.0,0,2026-01-26,2.0,62.77,3.0,0.0,0.0
U000815,499.0,0,2026-01-26,3.0,62.17,5.0,0.0,0.0
U000816,499.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000817,499.0,0,2026-01-26,2.0,39.3,6.0,0.0,0.0
U000818,299.0,0,2026-01-26,1.0,18.59,1.0,0.0,0.0
U000819,799.0,0,2026-01-26,2.0,49.620000000000005,2.0,0.0,0.0
U000820,499.0,0,2026-01-26,3.0,79.12,9.0,0.0,0.0
U000821,299.0,0,2026-01-26,3.0,85.35,5.0,0.0,0.0
U000822,799.0,0,2026-01-26,5.0,223.19,12.0,0.0,0.0
U000823,499.0,0,2026-01-26,2.0,57.02,2.0,0.0,0.0
U000824,299.0,0,2026-01-26,1.0,25.25,2.0,0.0,0.0
U000825,499.0,0,2026-01-26,3.0,100.34,7.0,0.0,0.0
U000826,299.0,0,2026-01-26,3.0,39.67,3.0,0.0,0.0
U000827,499.0,0,2026-01-26,3.0,124.95,6.0,0.0,0.0
U000828,299.0,0,2026-01-26,3.0,81.39,6.0,0.0,0.0
U000829,799.0,0,2026-01-26,3.0,111.78,8.0,0.0,0.0
U000830,299.0,0,2026-01-26,2.0,30.05,2.0,0.0,0.0
U000831,499.0,0,2026-01-26,2.0,74.3,5.0,0.0,0.0
U000832,499.0,0,2026-01-26,4.0,134.94,9.0,0.0,0.0
U000833,499.0,0,2026-01-26,3.0,57.9,3.0,0.0,0.0
U000834,799.0,0,2026-01-26,3.0,142.28,7.0,0.0,0.0
U000835,499.0,0,2026-01-26,4.0,198.83,10.0,0.0,0.0
U000836,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000837,499.0,0,2026-01-26,2.0,67.22,7.0,0.0,0.0
U000838,499.0,0,2026-01-26,3.0,168.36,5.0,0.0,0.0
U000839,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000840,799.0,0,2026-01-26,2.0,71.37,5.0,0.0,0.0
U000841,299.0,0,2026-01-26,2.0,50.61,4.0,0.0,0.0
U000842,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000843,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000844,299.0,0,2026-01-26,2.0,26.64,2.0,0.0,0.0
U000845,499.0,0,2026-01-26,2.0,34.73,2.0,0.0,0.0
U000846,799.0,0,2026-01-26,3.0,108.24,9.0,0.0,0.0
U000847,799.0,0,2026-01-26,2.0,148.78,7.0,0.0,0.0
U000848,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000849,299.0,0,2026-01-26,2.0,32.97,2.0,0.0,0.0
U000850,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000851,499.0,0,2026-01-26,5.0,124.17,14.0,0.0,0.0
U000852,799.0,0,2026-01-26,2.0,93.32,3.0,0.0,0.0
U000853,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000854,499.0,0,2026-01-26,3.0,114.75,6.0,0.0,0.0
U000855,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000856,299.0,0,2026-01-26,2.0,40.17,3.0,0.0,0.0
U000857,499.0,0,2026-01-26,4.0,208.92,8.0,0.0,0.0
U000858,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000859,299.0,0,2026-01-26,2.0,24.91,2.0,0.0,0.0
U000860,799.0,0,2026-01-26,3.0,157.69,4.0,0.0,0.0
U000861,799.0,0,2026-01-26,2.0,118.25,6.0,0.0,0.0
U000862,299.0,0,2026-01-26,3.0,36.400000000000006,3.0,0.0,0.0
U000863,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000864,499.0,0,2026-01-26,3.0,103.12,4.0,0.0,0.0
U000865,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000866,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000867,299.0,0,2026-01-26,1.0,22.91,1.0,0.0,0.0
U000868,499.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000869,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000870,799.0,0,2026-01-26,4.0,105.32,4.0,0.0,0.0
U000871,299.0,0,2026-01-26,3.0,68.92,5.0,0.0,0.0
U000872,799.0,0,2026-01-26,4.0,97.38,5.0,0.0,0.0
U000873,499.0,0,2026-01-26,3.0,124.27,7.0,0.0,0.0
U000874,799.0,0,2026-01-26,3.0,99.18,3.0,0.0,0.0
U000875,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000876,499.0,0,2026-01-26,3.0,56.27,3.0,0.0,0.0
U000877,499.0,0,2026-01-26,4.0,104.77,5.0,0.0,0.0
U000878,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000879,299.0,0,2026-01-26,2.0,23.94,2.0,0.0,0.0
U000880,299.0,0,2026-01-26,2.0,33.3,3.0,0.0,0.0
U000881,499.0,0,2026-01-26,2.0,33.21,4.0,0.0,0.0
U000882,799.0,0,2026-01-26,2.0,29.81,2.0,0.0,0.0
U000883,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000884,299.0,0,2026-01-26,2.0,43.620000000000005,5.0,0.0,0.0
U000885,499.0,0,2026-01-26,4.0,132.37,11.0,0.0,0.0
U000886,499.0,0,2026-01-26,2.0,35.57,4.0,0.0,0.0
U000887,299.0,0,2026-01-26,2.0,32.28,4.0,0.0,0.0
U000888,799.0,0,2026-01-26,3.0,104.35,11.0,0.0,0.0
U000889,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000890,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000891,499.0,0,2026-01-26,3.0,91.24,3.0,0.0,0.0
U000892,499.0,0,2026-01-26,3.0,46.84,4.0,0.0,0.0
U000893,499.0,0,2026-01-26,1.0,20.67,2.0,0.0,0.0
U000894,499.0,1,2026-01-26,1.0,18.08,1.0,0.0,0.0
U000895,299.0,0,2026-01-26,3.0,39.88,4.0,0.0,0.0
U000896,799.0,0,2026-01-26,2.0,54.77,2.0,0.0,0.0
U000897,799.0,0,2026-01-26,3.0,104.25,3.0,0.0,0.0
U000898,499.0,0,2026-01-26,4.0,61.47,5.0,0.0,0.0
U000899,299.0,0,2026-01-26,2.0,25.020000000000003,4.0,0.0,0.0
U000900,299.0,0,2026-01-26,3.0,82.35,5.0,0.0,0.0
U000901,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000902,799.0,0,2026-01-26,1.0,29.7,4.0,0.0,0.0
U000903,299.0,0,2026-01-26,1.0,18.52,1.0,0.0,0.0
U000904,499.0,0,2026-01-26,1.0,11.07,1.0,0.0,0.0
U000905,299.0,0,2026-01-26,3.0,104.4,7.0,0.0,0.0
U000906,499.0,0,2026-01-26,2.0,91.87,10.0,0.0,0.0
U000907,499.0,0,2026-01-26,3.0,108.19,4.0,0.0,0.0
U000908,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000909,299.0,0,2026-01-26,3.0,99.34,3.0,0.0,0.0
U000910,299.0,0,2026-01-26,3.0,75.6,6.0,0.0,0.0
U000911,299.0,0,2026-01-26,3.0,81.59,8.0,0.0,0.0
U000912,799.0,0,2026-01-26,1.0,16.77,1.0,0.0,0.0
U000913,799.0,0,2026-01-26,2.0,81.63,4.0,0.0,0.0
U000914,299.0,0,2026-01-26,3.0,47.35,5.0,0.0,0.0
U000915,799.0,0,2026-01-26,4.0,257.82,17.0,0.0,0.0
U000916,499.0,0,2026-01-26,2.0,62.07,5.0,0.0,0.0
U000917,499.0,0,2026-01-26,3.0,81.28,3.0,0.0,0.0
U000918,299.0,0,2026-01-26,2.0,29.79,2.0,0.0,0.0
U000919,799.0,0,2026-01-26,3.0,108.33,7.0,0.0,0.0
U000920,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000921,299.0,0,2026-01-26,2.0,38.41,2.0,0.0,0.0
U000922,299.0,1,2026-01-26,1.0,88.23,4.0,0.0,0.0
U000923,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000924,299.0,0,2026-01-26,1.0,21.97,1.0,0.0,0.0
U000925,499.0,0,2026-01-26,2.0,35.18,4.0,0.0,0.0
U000926,499.0,0,2026-01-26,1.0,18.68,2.0,0.0,0.0
U000927,499.0,0,2026-01-26,1.0,25.01,2.0,0.0,0.0
U000928,299.0,0,2026-01-26,2.0,19.6,2.0,0.0,0.0
U000929,499.0,0,2026-01-26,3.0,71.23,6.0,0.0,0.0
U000930,799.0,0,2026-01-26,3.0,124.02,5.0,0.0,0.0
U000931,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000932,299.0,0,2026-01-26,3.0,77.63,4.0,0.0,0.0
U000933,499.0,0,2026-01-26,3.0,72.5,7.0,0.0,0.0
U000934,799.0,0,2026-01-26,3.0,65.92,7.0,0.0,0.0
U000935,799.0,0,2026-01-26,3.0,87.44,4.0,0.0,0.0
U000936,299.0,0,2026-01-26,2.0,28.21,2.0,0.0,0.0
U000937,299.0,0,2026-01-26,1.0,15.72,1.0,0.0,0.0
U000938,299.0,0,2026-01-26,3.0,93.43,6.0,0.0,0.0
U000939,799.0,0,2026-01-26,3.0,144.31,8.0,0.0,0.0
U000940,299.0,0,2026-01-26,3.0,63.91,5.0,0.0,0.0
U000941,499.0,0,2026-01-26,3.0,87.75,6.0,0.0,0.0
U000942,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000943,299.0,0,2026-01-26,5.0,161.27,8.0,0.0,0.0
U000944,799.0,0,2026-01-26,4.0,217.97,18.0,0.0,0.0
U000945,299.0,0,2026-01-26,5.0,195.53,10.0,0.0,0.0
U000946,499.0,0,2026-01-26,2.0,50.51,4.0,0.0,0.0
U000947,499.0,1,2026-01-26,2.0,74.59,5.0,0.0,0.0
U000948,799.0,0,2026-01-26,3.0,129.64,3.0,0.0,0.0
U000949,299.0,1,2026-01-26,1.0,26.25,4.0,0.0,0.0
U000950,499.0,0,2026-01-26,2.0,51.97,4.0,0.0,0.0
U000951,799.0,0,2026-01-26,4.0,192.85,12.0,0.0,0.0
U000952,499.0,0,2026-01-26,3.0,103.12,4.0,0.0,0.0
U000953,299.0,0,2026-01-26,3.0,59.22,3.0,0.0,0.0
U000954,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000955,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000956,299.0,0,2026-01-26,3.0,70.07,5.0,0.0,0.0
U000957,299.0,0,2026-01-26,1.0,21.71,1.0,0.0,0.0
U000958,799.0,0,2026-01-26,4.0,81.55,6.0,0.0,0.0
U000959,299.0,0,2026-01-26,2.0,55.25,4.0,0.0,0.0
U000960,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000961,499.0,0,2026-01-26,3.0,72.14,4.0,0.0,0.0
U000962,499.0,0,2026-01-26,1.0,20.69,1.0,0.0,0.0
U000963,499.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000964,799.0,0,2026-01-26,3.0,189.71,11.0,0.0,0.0
U000965,299.0,0,2026-01-26,4.0,197.18,10.0,0.0,0.0
U000966,299.0,0,2026-01-26,2.0,21.67,2.0,0.0,0.0
U000967,499.0,0,2026-01-26,2.0,122.38,11.0,0.0,0.0
U000968,499.0,0,2026-01-26,3.0,143.87,7.0,0.0,0.0
U000969,499.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000970,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000971,499.0,0,2026-01-26,4.0,164.56,11.0,0.0,0.0
U000972,499.0,0,2026-01-26,4.0,164.32999999999998,10.0,0.0,0.0
U000973,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000974,499.0,0,2026-01-26,4.0,101.67,10.0,0.0,0.0
U000975,299.0,0,2026-01-26,2.0,37.64,3.0,0.0,0.0
U000976,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000977,299.0,0,2026-01-26,3.0,101.29,7.0,0.0,0.0
U000978,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000979,799.0,0,2026-01-26,4.0,135.18,6.0,0.0,0.0
U000980,499.0,0,2026-01-26,1.0,26.28,3.0,0.0,0.0
U000981,499.0,0,2026-01-26,2.0,22.23,2.0,0.0,0.0
U000982,799.0,0,2026-01-26,3.0,100.13,4.0,0.0,0.0
U000983,299.0,0,2026-01-26,3.0,70.25,8.0,0.0,0.0
U000984,299.0,0,2026-01-26,4.0,82.17,6.0,0.0,0.0
U000985,499.0,0,2026-01-26,2.0,87.78,5.0,0.0,0.0
U000986,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000987,299.0,0,2026-01-26,3.0,76.77,5.0,0.0,0.0
U000988,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000989,499.0,0,2026-01-26,1.0,12.91,5.0,0.0,0.0
U000990,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000991,299.0,0,2026-01-26,1.0,16.24,1.0,0.0,0.0
U000992,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000993,799.0,0,2026-01-26,1.0,21.59,1.0,0.0,0.0
U000994,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000995,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000996,299.0,0,2026-01-26,1.0,6.16,2.0,0.0,0.0
U000997,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000998,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U000999,799.0,0,2026-01-26,3.0,139.28,8.0,0.0,0.0
U001000,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001001,499.0,0,2026-01-26,2.0,28.07,4.0,0.0,0.0
U001002,499.0,0,2026-01-26,3.0,136.14,9.0,0.0,0.0
U001003,499.0,0,2026-01-26,2.0,39.08,3.0,0.0,0.0
U001004,799.0,0,2026-01-26,2.0,32.629999999999995,4.0,0.0,0.0
U001005,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001006,499.0,0,2026-01-26,1.0,16.33,3.0,0.0,0.0
U001007,499.0,0,2026-01-26,3.0,170.73000000000002,12.0,0.0,0.0
U001008,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001009,499.0,0,2026-01-26,2.0,24.53,3.0,0.0,0.0
U001010,799.0,0,2026-01-26,3.0,144.44,7.0,0.0,0.0
U001011,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001012,499.0,0,2026-01-26,1.0,23.84,1.0,0.0,0.0
U001013,799.0,0,2026-01-26,3.0,161.75,12.0,0.0,0.0
U001014,799.0,0,2026-01-26,3.0,64.8,4.0,0.0,0.0
U001015,799.0,0,2026-01-26,4.0,97.11,9.0,0.0,0.0
U001016,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001017,499.0,0,2026-01-26,3.0,140.62,12.0,0.0,0.0
U001018,299.0,0,2026-01-26,3.0,81.03,4.0,0.0,0.0
U001019,299.0,0,2026-01-26,2.0,38.32,2.0,0.0,0.0
U001020,499.0,0,2026-01-26,1.0,29.76,1.0,0.0,0.0
U001021,299.0,0,2026-01-26,4.0,137.97,7.0,0.0,0.0
U001022,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001023,299.0,0,2026-01-26,1.0,4.11,1.0,0.0,0.0
U001024,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001025,299.0,0,2026-01-26,3.0,46.3,3.0,0.0,0.0
U001026,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001027,299.0,0,2026-01-26,3.0,86.41,4.0,0.0,0.0
U001028,299.0,0,2026-01-26,2.0,21.93,3.0,0.0,0.0
U001029,299.0,0,2026-01-26,1.0,21.47,1.0,0.0,0.0
U001030,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001031,299.0,0,2026-01-26,1.0,13.26,2.0,0.0,0.0
U001032,799.0,0,2026-01-26,2.0,145.78000000000003,2.0,0.0,0.0
U001033,799.0,0,2026-01-26,2.0,144.64999999999998,8.0,0.0,0.0
U001034,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001035,499.0,0,2026-01-26,5.0,178.53,15.0,0.0,0.0
U001036,799.0,0,2026-01-26,3.0,138.81,7.0,0.0,0.0
U001037,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001038,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001039,299.0,0,2026-01-26,3.0,78.98,3.0,0.0,0.0
U001040,499.0,0,2026-01-26,3.0,66.44,5.0,0.0,0.0
U001041,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001042,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001043,299.0,0,2026-01-26,5.0,118.1,7.0,0.0,0.0
U001044,799.0,0,2026-01-26,4.0,250.28177500000163,13.0,0.0,0.0
U001045,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001046,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001047,499.0,0,2026-01-26,2.0,31.09,4.0,0.0,0.0
U001048,299.0,0,2026-01-26,4.0,167.04,12.0,0.0,0.0
U001049,499.0,0,2026-01-26,3.0,112.59,8.0,0.0,0.0
U001050,299.0,0,2026-01-26,3.0,130.05,7.0,0.0,0.0
U001051,299.0,0,2026-01-26,5.0,144.85,9.0,0.0,0.0
U001052,499.0,0,2026-01-26,1.0,20.05,1.0,0.0,0.0
U001053,299.0,0,2026-01-26,2.0,25.89,4.0,0.0,0.0
U001054,499.0,0,2026-01-26,2.0,103.57,6.0,0.0,0.0
U001055,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001056,299.0,0,2026-01-26,4.0,129.17,9.0,0.0,0.0
U001057,499.0,0,2026-01-26,3.0,107.58,8.0,0.0,0.0
U001058,499.0,0,2026-01-26,4.0,90.34,8.0,0.0,0.0
U001059,299.0,0,2026-01-26,3.0,85.16,3.0,0.0,0.0
U001060,299.0,0,2026-01-26,1.0,72.64,9.0,0.0,0.0
U001061,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001062,299.0,0,2026-01-26,1.0,32.62,2.0,0.0,0.0
U001063,499.0,0,2026-01-26,2.0,35.71,3.0,0.0,0.0
U001064,799.0,0,2026-01-26,1.0,38.43,1.0,0.0,0.0
U001065,799.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001066,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001067,299.0,0,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001068,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001069,299.0,0,2026-01-26,1.0,12.54,1.0,0.0,0.0
U001070,799.0,0,2026-01-26,2.0,42.75,4.0,0.0,0.0
U001071,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001072,299.0,0,2026-01-26,2.0,27.6,2.0,0.0,0.0
U001073,299.0,0,2026-01-26,3.0,149.21,11.0,0.0,0.0
U001074,499.0,0,2026-01-26,3.0,84.5,6.0,0.0,0.0
U001075,299.0,0,2026-01-26,2.0,58.69,3.0,0.0,0.0
U001076,299.0,0,2026-01-26,3.0,56.83,5.0,0.0,0.0
U001077,299.0,0,2026-01-26,1.0,28.37,1.0,0.0,0.0
U001078,499.0,0,2026-01-26,4.0,187.02,9.0,0.0,0.0
U001079,799.0,0,2026-01-26,3.0,73.42999999999999,5.0,0.0,0.0
U001080,799.0,0,2026-01-26,3.0,78.49,7.0,0.0,0.0
U001081,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001082,299.0,0,2026-01-26,1.0,15.81,1.0,0.0,0.0
U001083,499.0,0,2026-01-26,3.0,99.71,5.0,0.0,0.0
U001084,299.0,0,2026-01-26,3.0,64.8,4.0,0.0,0.0
U001085,499.0,0,2026-01-26,2.0,65.38,3.0,0.0,0.0
U001086,499.0,0,2026-01-26,1.0,27.63,2.0,0.0,0.0
U001087,299.0,0,2026-01-26,3.0,66.54,5.0,0.0,0.0
U001088,299.0,1,2026-01-26,1.0,23.03,1.0,0.0,0.0
U001089,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001090,299.0,0,2026-01-26,3.0,64.37,4.0,0.0,0.0
U001091,799.0,0,2026-01-26,4.0,82.75,5.0,0.0,0.0
U001092,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001093,499.0,0,2026-01-26,2.0,65.64,4.0,0.0,0.0
U001094,799.0,0,2026-01-26,1.0,28.52,2.0,0.0,0.0
U001095,499.0,0,2026-01-26,3.0,87.52000000000001,3.0,0.0,0.0
U001096,299.0,0,2026-01-26,1.0,12.09,1.0,0.0,0.0
U001097,299.0,0,2026-01-26,3.0,44.03,4.0,0.0,0.0
U001098,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001099,299.0,0,2026-01-26,2.0,32.95,2.0,0.0,0.0
U001100,499.0,0,2026-01-26,2.0,173.09,4.0,0.0,0.0
U001101,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001102,799.0,0,2026-01-26,2.0,70.15,4.0,0.0,0.0
U001103,499.0,0,2026-01-26,3.0,70.9,6.0,0.0,0.0
U001104,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001105,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001106,799.0,0,2026-01-26,5.0,330.87,23.0,0.0,0.0
U001107,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001108,299.0,0,2026-01-26,2.0,106.47,6.0,0.0,0.0
U001109,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001110,299.0,0,2026-01-26,2.0,31.34,2.0,0.0,0.0
U001111,499.0,0,2026-01-26,2.0,43.58,4.0,0.0,0.0
U001112,799.0,0,2026-01-26,4.0,309.22,15.0,0.0,0.0
U001113,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001114,499.0,0,2026-01-26,3.0,122.41,9.0,0.0,0.0
U001115,799.0,0,2026-01-26,4.0,140.35,8.0,0.0,0.0
U001116,499.0,0,2026-01-26,2.0,30.0,3.0,0.0,0.0
U001117,299.0,0,2026-01-26,3.0,66.71000000000001,6.0,0.0,0.0
U001118,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001119,299.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001120,499.0,1,2026-01-26,0.0,0.0,0.0,0.0,0.0
U001121,799.0,0,2026-01-26,4.0,97.09,6.0,0.0,0.0
